Name,type,ratings,latitude,longitude,place_id
Marmoleria Nievas FN,,8,-31.4457375,-60.9262832,ChIJcbLNvBYTtZURUGCuDqIoj1Y
Apuka Tur Viajes Y Turismo,travel_agency,0,-31.4446311,-60.9270535,ChIJ6XZSJRQTtZURfqTOILc8a0c
Union Obrera de la Construccion de la Rep Argentina,,8,-31.4439883,-60.9273535,ChIJ41AKNhQTtZURRShDNl4gof8
Casi Todo,home_goods_store,1,-31.4440811,-60.9274476,ChIJPS4BNhQTtZURyt55BSy15lA
Farmacia Salim Zeballos,pharmacy,2,-31.4444565,-60.9269964,ChIJxRP6OhQTtZURPLQsoxc8bCs
El Prestigio,,98,-31.4443567,-60.9267584,ChIJR0iOOxQTtZUR8k58qfCfu50
Pico Lino,,0,-31.4444238,-60.927816,ChIJR31JyxUTtZURSfWIguyy4EU
Eduardo Luis Mellado,car_repair,175,-31.4435386,-60.9275649,ChIJW0x9UhQTtZURrE7-AQgNLvs
Beresvil Repuestos,car_repair,1,-31.443495,-60.9275661,ChIJ8Ut7UhQTtZURi_mhA8rybH4
Nuevo Service Rivadavia,home_goods_store,47,-31.4440652,-60.9264648,ChIJT78ug9MTtZURBErWoEy8esI
Vitalogym,gym,19,-31.4445441,-60.9279686,ChIJq4UjD6ITtZUR9SdTwtFY2OE
ESPERANZA REVESTIMIENTOS,,7,-31.4434199,-60.9268355,ChIJBQOdAz0TtZURwZ6ZuVn8ez0
Colibri S.a,,0,-31.4433577,-60.9269532,ChIJle_UWhQTtZURYeeJ79TkONc
El Jadol Sa,,0,-31.4433812,-60.9268333,ChIJB7i5RBQTtZURIE-h9v3h518
Pino En Esperanza,furniture_store+home_goods_store,0,-31.4433812,-60.9268333,ChIJB7i5RBQTtZURg9GEa7XfkIc
Six tienda de alimentos,supermarket+grocery_or_supermarket,8,-31.457355,-60.9262066,ChIJkSmwzQcTtZUR7UiivnZzeRA
Pquia San Jose,school,0,-31.4572252,-60.9261192,ChIJs3i5kx4TtZURof25_eqyGnY
Limpiar,,1,-31.4580092,-60.9263824,ChIJDfb30xcTtZUR39KcfdFoPaQ
Escuela Nº6401 Jorge Newbery,,18,-31.4564046,-60.9259534,ChIJkxf3ux4TtZURwOrrZaxbDKA
Laboratorio Diesel Bailetti,,17,-31.455721,-60.9252365,ChIJBy1NAz0TtZURByQ1Q-9lmu0
Bs Grupo,,0,-31.4552412,-60.9260781,ChIJh3KUSxkTtZURTUz3bKJY74Q
Las Colonias Digital,,0,-31.4535172,-60.9261198,ChIJP7N1T_gTtZURDdB67BiliXg
Virginia Lorenz,,0,-31.4537298,-60.9254994,ChIJYZjVZRkTtZURoZeckf8hzl8
Salon De Estetica Y Depilacion Claudia Pets,beauty_salon+hair_care,10,-31.4537229,-60.9254532,ChIJFcQvZBkTtZURhWZTjVJMypM
Maria isabel Alta Costura,clothing_store,21,-31.4455338,-60.9254903,ChIJQYLLrxYTtZURIX3YvN23-q0
Estudio Contable - CPN Carla Bonfanti,,0,-31.4464425,-60.9252333,ChIJTYH3yxYTtZURfdJ6MAceNFk
Parakalo,,0,-31.4455898,-60.9252945,ChIJRcyKsRYTtZUR3YlJXcn5GFk
Pruvost Arquitectura,,0,-31.4455676,-60.9251997,ChIJfdXHBzQTtZURgVj0hrUVgOg
Cuenta Conmigo,,0,-31.4454835,-60.9252781,ChIJYxgArhYTtZURLKVl0CswnmI
Giordano Inmobiliaria,real_estate_agency,3,-31.4446921,-60.9256834,ChIJT3W5HBQTtZURCF39mFX16i8
ACK Asociados,lawyer+accounting,0,-31.4444881,-60.9257627,ChIJ7Ufa7sMTtZUR1mwfstfhtXU
Aufranc Lina,accounting,0,-31.4444881,-60.9257627,ChIJRztHpJITtZURvqoTuApuBwU
Cotillones En Esperanza,,0,-31.4445733,-60.9254044,ChIJHTOOAxQTtZUR3XxHc0ld8os
Monumento "El Colonizador",,0,-31.4439457,-60.9255603,ChIJ0bVgaWMTtZURAwGQMPUtkPI
Renk Herrajes,furniture_store+home_goods_store,8,-31.4582675,-60.9252766,ChIJbbtYeR4TtZURSSJEIK5msQ0
Dulce de Leche Bourquin,,17,-31.4585577,-60.9254047,ChIJV1V2eh4TtZURaZsbOWoerLs
JF Taller de Chapa Y Pintura,car_repair,3,-31.4566439,-60.9244376,ChIJcYqRIxwTtZURA989IHOtx6E
Barracas sadesa,storage,1,-31.4566821,-60.9246746,ChIJKUwaedkTtZURsEx6foSydkY
El Sol,,5,-31.4565885,-60.9247663,ChIJjxlRIBwTtZURaeu33NMcb9A
Mega shop Esperanza,home_goods_store,0,-31.4563884,-60.9247227,ChIJjX1zBmMTtZUR9jUkkln5eCs
Lubricentro "Lubribat",,0,-31.4570339,-60.9249114,ChIJgdCZsAUTtZURn5BAuVZUQqk
El Ancla Maderas,,49,-31.4559693,-60.924252,ChIJBQOdAz0TtZURCBvGZdNFCKs
Baterias y luces,car_repair,0,-31.4552463,-60.9243554,ChIJZQocKxwTtZURqMLZrdUnJeI
Ferreteria y Forrajeria Copes,hardware_store,114,-31.4549314,-60.9242494,ChIJBQOdAz0TtZURlqFrYE3F6M8
Verduleria Vida Saludable,grocery_or_supermarket,11,-31.4548474,-60.9244815,ChIJM7g--RsTtZURBOfTSUc5c5I
Full Service,electrician+storage,0,-31.454776,-60.9245689,ChIJCbR2MMATtZURK3hs6WePX7k
Colores; Merceria y Moda.,,0,-31.4547066,-60.9241791,ChIJgVu1c9cTtZURFL9loibpSTw
Omar Copes Techos y Ziguería,,8,-31.4558978,-60.9236996,ChIJBy1NAz0TtZURpaJyEPmUmUA
SyE Argentina,,13,-31.453847,-60.9246309,ChIJ5V0IRDATtZUR79j-Vq0eiis
Guilarducci Muebles,furniture_store+home_goods_store,0,-31.4537668,-60.9244503,ChIJscxh5xsTtZURpN-O5bLylLE
Da Nor Autoservicio,,0,-31.4540636,-60.9238845,ChIJr6-R7hsTtZURZXEqLaZN8to
Bem Emergencias Medicas,,4,-31.4533049,-60.9237683,ChIJVX9PwRsTtZUR09n0J_wPOos
Cleopatra Accesorios,,0,-31.4533089,-60.9237505,ChIJ9Soi0YsTtZUR4LilMcaSxH4
Productos de Limpieza Gato Negro,home_goods_store,0,-31.4533089,-60.9237505,ChIJJz9GwRsTtZUReMTmzZLZWPY
Horizonte,,0,-31.4521357,-60.9243518,ChIJB8_TLRoTtZURsr6OWYSDkr0
Marmoleria Claudio Nagel,,0,-31.4520977,-60.9243248,ChIJnwz3bYoTtZURuQA2R7BtU9c
Veterinaria Clinica de pequeños animales,veterinary_care,102,-31.4529944,-60.9247535,ChIJL9tW1hsTtZURMpsqCFcgVvc
Seguros Gauchat,insurance_agency,9,-31.4520301,-60.9250214,ChIJi8UBiiATtZURtnR36792ekU
AgroAdvance,,0,-31.4518339,-60.9244672,ChIJF-pdLxoTtZURRlyasYTt1NI
Nueve Lunas 9,clothing_store,13,-31.4520893,-60.9239009,ChIJg1uUMxoTtZURGKTjK9ju734
INTA,,3,-31.452389,-60.923686,ChIJK6TovZMTtZURisbwqRnamVI
Calzados Fontanini,shoe_store,30,-31.4530721,-60.9238757,ChIJz4LMxhsTtZURuxeEbDqctt0
EC Electronica Industrial,,0,-31.4527206,-60.9235675,ChIJV6z9XLwTtZURegOe8yIW1pc
Beckley Agrimensura,,0,-31.4526742,-60.9235037,ChIJJ1xgkjoTtZUR_x6h4-c_QMs
Moto mecánica "1 de mayo",car_repair,1,-31.4530541,-60.9236707,ChIJdxQr160TtZURb-cTazz7uQE
Estudio Montu,,0,-31.4512963,-60.923914,ChIJP9cSPBoTtZURAe9OcqGk9Do
Agenda Misol,,0,-31.450387,-60.9243725,ChIJ0dDhBBoTtZURJOOK1VeBEO4
Optica Nur,,0,-31.4503917,-60.9242686,ChIJDfb30xcTtZURY4XMlfGVXFQ
Nito Express,,17,-31.4513748,-60.9237027,ChIJUYY9ORoTtZUR-vePBhoe0lU
Farmacia Claudia Schneider,pharmacy,8,-31.4503435,-60.9246911,ChIJ-YSwAxoTtZURy_1BWzrxI_U
Al Horno; cosas ricas.,meal_takeaway+restaurant,43,-31.4504152,-60.9240898,ChIJ30w7oRQTtZURUKlGQ-0cxlk
Carnicería tío,,17,-31.4502909,-60.9242607,ChIJI_d1BRoTtZURBCXkA8Q5350
Kumara,hair_care,26,-31.4502806,-60.924304,ChIJJ6qmBRoTtZUR6jkXDrsILXw
Bellos caprichitos,clothing_store,0,-31.450224,-60.9245626,ChIJN4YoAiMTtZUR4FZhoDTHO5k
Kiosco de Empanadas,meal_takeaway+restaurant,80,-31.4502869,-60.9240748,ChIJIzd52S0TtZURTFxQRXEFx8k
Durban Esperanza,,2,-31.4501692,-60.9247814,ChIJHUq9ARoTtZURgjHpSMixGCY
Iglesia Evangelica Bautista,church,7,-31.4497167,-60.923822,ChIJVRICChoTtZURfFJML4aCfdU
Estudio de Ingenieria Oscar Volken,,4,-31.4497839,-60.9237101,ChIJ8df_CRoTtZUR3cEe1bw1MDU
PROINAR S.R.L,,4,-31.444914,-60.9239566,ChIJEw24WxETtZURFnex6KybNEc
Masajes Holisticos,,3,-31.4460413,-60.9238191,ChIJ7dbeqgMTtZURKqdr4wh2Bmc
Deja Vu Muebles y Deco,furniture_store+home_goods_store,55,-31.4440883,-60.9242697,ChIJnQdz8BMTtZURJFOvUqc3tig
Max Estetica Automotriz,car_repair,2,-31.4442588,-60.9245859,ChIJRaZd-RMTtZURpCf720LGgDk
RAM Repuestos y servicios industriales,shopping_mall,5,-31.4439082,-60.9243515,ChIJz7J88BMTtZURmAfQ_H-ksBU
ADP ELECTRONICA,,0,-31.4439082,-60.9243515,ChIJz7J88BMTtZURW_WbJB2Vjas
Coop. Ltda. de Tamberos El Molino,,6,-31.4438309,-60.9246303,ChIJX6FdV_0RtZURI8xIgqoHncE
El Mo Ino,,1,-31.4440635,-60.9248628,ChIJGw_39xMTtZUR-cZn8Kk_6eI
Polarizados Garione,car_repair,16,-31.4444132,-60.9245025,ChIJ26M8_BMTtZURBc7-RRFxoTQ
Nueva Ola del Mar,,0,-31.4440238,-60.9241371,ChIJv-9S5RMTtZURRIIZtXAjQe4
Paoli Servicio Mecanico,car_repair,27,-31.4444988,-60.9245281,ChIJ3cFKBT0TtZURBUCdYJEAKwE
SS Stylo,,0,-31.443769,-60.9248535,ChIJBy1NAz0TtZUR7trawcmMlPw
Veterinaria El Molino,shopping_mall,0,-31.443844,-60.9249394,ChIJt9krTxATtZURFTVg17nbAJg
Corralón de Materiales Foca,hardware_store,37,-31.4440712,-60.9251707,ChIJBy1NAz0TtZURpvktI8c0Xp4
Parada de autobús,gas_station,1,-31.4438257,-60.9253133,ChIJKXtX6lUTtZURU_2JdG8YLj0
Coop El Molino,,1,-31.4434969,-60.9252813,ChIJCyLvCxQTtZURs9ajChZmT4o
Vivero La Merced,,9,-31.4560818,-60.9226646,ChIJl6I5jscTtZURj4cClByTnbY
Lumen Diva Fotoarte,,3,-31.454237,-60.9233297,ChIJVxcSjRsTtZURu9cJqRosVsg
Estudio Contable CPN Hugo Ramirez,,0,-31.4552636,-60.9224539,ChIJ50TPfqATtZURmWVdRNhJbsk
EXPRESO CARENA,,52,-31.4530327,-60.9235172,ChIJBQOdAz0TtZURtXPLMDbhpDI
Autoservicio Javier,grocery_or_supermarket,27,-31.4533794,-60.9224308,ChIJ1XtJ_loTtZUR6ywP4Yr_L7E
Peluquería "Mario",hair_care,7,-31.4529386,-60.922443,ChIJww4KpBsTtZURIwm-ufGHiuY
CLÍNICA ODONTOLOGÍCA INTEGRAL,doctor,2,-31.4524612,-60.9233112,ChIJo6uOy_cTtZUR1dITyGhYRgE
Diesil Motor,,0,-31.4529634,-60.9222651,ChIJO-k-oRsTtZURD83QtovhP9Y
Odontólogo Marcelo Vaudagnotto,dentist,21,-31.4523885,-60.9233881,ChIJ3cFKBT0TtZURqh5GhjKCNOc
Gye SRL - Suelos y Hormigones,,16,-31.4512188,-60.9230144,ChIJpXXhQxoTtZURZ4j9EpXblnU
Salón del Reino de los Testigos de Jehová,,0,-31.4518674,-60.9231772,ChIJNc5YicETtZURbnxAvvHgpPs
Zequin pinturas,,11,-31.4517132,-60.92309,ChIJW7lzfLUTtZURkjGT9Q5frPE
Happy Kids,bar,78,-31.4515937,-60.9227319,ChIJL33YURoTtZURg6V2w48GiTI
Evaluna Nails,beauty_salon,0,-31.4514182,-60.9231837,ChIJGV-Q7z0TtZURjNUYZADqh1g
Farmacia Tkaczyk,pharmacy,2,-31.451413,-60.923058,ChIJ3cFKBT0TtZURLH2LUAORGWk
Praga Distribuidora,liquor_store,7,-31.4514034,-60.9230639,ChIJ9ZNz5NETtZURsFIWKxw6uHM
Hope,night_club,3,-31.4515922,-60.9224406,ChIJAVRDURoTtZURK2RsI_NNkE8
Corralon 8 de Septiembre SRL,hardware_store,67,-31.4516965,-60.9221464,ChIJMbI_VBoTtZURNYFdjRE4wEg
Mario Ceruti SRL,,0,-31.4509569,-60.9230193,ChIJY_jKQxoTtZURhXeoxAen5VQ
La Estancia Muebles De Pino,furniture_store+home_goods_store,0,-31.4514357,-60.9221312,ChIJ2WTL-BoTtZURm_HXOVUI6Nw
Bicicleteria “dn Bikes” Mountainbikes y Cicloturismo,bicycle_store,15,-31.4501782,-60.9227903,ChIJBQOdAz0TtZURzBT3bFpkc7w
APC Accesorios Para Celulares,,73,-31.4504394,-60.9234923,ChIJJ_19bBoTtZUR2KrBKlZbz5I
Claro Esperanza,,0,-31.450523,-60.923043,ChIJi3NFaRoTtZUR6OfWCdx8p24
Aires de Campo,,1,-31.4505191,-60.9232602,ChIJAdB-bBoTtZUR3FddS8n0IHQ
Napolitanos,,0,-31.4502759,-60.9229258,ChIJYQJVbhoTtZURT3uytC3juns
Stangherlin Lia Andrea - Arquitecta,,0,-31.4503436,-60.9228622,ChIJRWUlbxoTtZURCup5Pa4d8c4
Panderia Costumbres Argentinas,bakery,0,-31.4502318,-60.9229107,ChIJfeCybxoTtZURCNGqhxrRGiw
Hogar de Ancianos Natividad del Se�or,,1,-31.4506218,-60.9232709,ChIJm2mfaxoTtZURmVCHimnrNuk
Muebleria Mae,furniture_store+home_goods_store,2,-31.4502547,-60.9228369,ChIJ81WgbxoTtZURX_Ib9SCtGlw
Agrocity,,1,-31.4506017,-60.9228961,ChIJqU__aBoTtZUR0Uw4LOKShso
Pilates By Biceps Gym,gym,54,-31.4501952,-60.9227956,ChIJBy1NAz0TtZURxPXDJ6Z4TLE
Obra Social del Personal del Papel - Cartón y Químicos,,5,-31.450708,-60.9228955,ChIJ4fszaBoTtZURInFn9TAWNjU
MW HOT RODS,,0,-31.4501272,-60.9227741,ChIJB4hzZYgTtZURMGKR_aFsIBg
Video.Com English Centre,,0,-31.450388,-60.9235945,ChIJv5wDwSgTtZURowRjQ9ywgUw
LA FERIA ESPERANZA,clothing_store,1,-31.4505224,-60.9226647,ChIJHyI4DacTtZURmkfI-Ynv3R0
Heladeria Via - Bari Catering de Postres,bakery,299,-31.450714,-60.9234969,ChIJBy1NAz0TtZURjgPJJY6FyEA
Huens Carlos Servicio Especializado,,0,-31.4501421,-60.9226271,ChIJk0kUZRoTtZURlfobAq77ycg
Heladeria Yampi,,427,-31.450677,-60.9224956,ChIJnf_sXRoTtZURP0oqYmjwp74
Supermercado Crisol,supermarket+grocery_or_supermarket,144,-31.4507653,-60.9225611,ChIJZSULRgYTtZURpvUhYBkXQaU
Simonah Disco,bar,392,-31.4508971,-60.9226908,ChIJA8DyXhoTtZURrcLJMOhHeRI
Transporte Rivero,,0,-31.4506352,-60.9223813,ChIJDfb30xcTtZUREiHyBxvL6xY
Beatriz Fumis Peluqueria,,0,-31.4504485,-60.9223281,ChIJ3aIoYRoTtZURA_eHFTvpJok
Estudio Ma'e,,0,-31.4508343,-60.9223487,ChIJv1eDXhoTtZURBn2ZP9k9zI0
Rey's Clothes,clothing_store,0,-31.4508505,-60.92232,ChIJ12ZH-igTtZURX9byJzHuVeQ
Palmieri Distribuciones,,7,-31.4490434,-60.9232741,ChIJBy1NAz0TtZURLx2Patbq6bo
Fabric Metalicos Esperanza,,0,-31.4490989,-60.9230663,ChIJU3rnmxATtZURUGAPHee_Oog
Locos Bajitos,clothing_store,2,-31.4491306,-60.9229217,ChIJHednnxcTtZUROp_NOYgLF4A
Linda Infinita,,0,-31.4492263,-60.922982,ChIJ21c5crETtZUR7DV1pmXuA8E
Antonio Fiambres Quesos,,0,-31.4493109,-60.9228971,ChIJEXcBnRATtZURBA6g1-Rek3A
Pura Ternura,,0,-31.4490739,-60.922555,ChIJi654gxATtZURgLChAUyfTTE
Bobinados De Motores "El Tano",,0,-31.4490111,-60.922531,ChIJ-558hBATtZURQ-SLJNHw4Bg
Gestoría Schneider,,0,-31.4490128,-60.923806,ChIJjVqpvBATtZURlM4HiqXoIYY
Club del Encuenteo,,6,-31.4491771,-60.9223739,ChIJd5oqghATtZURN5h7VNRYK_4
Peluquería Fabbrini,hair_care,12,-31.4482414,-60.9232352,ChIJxarSlBATtZURZGPvR8nvnI0
Cobro Express,,0,-31.4486592,-60.9223048,ChIJp0mniBATtZURbBVAR9RE50I
Electro Repuestos 8 de Septiembre,,1,-31.4485286,-60.9222455,ChIJLa7uiBATtZURScTTloTxeYU
Autoservicio Esperanza,supermarket+grocery_or_supermarket,23,-31.447793,-60.9232668,ChIJO04G6RATtZURSl8ZR3NpvW8
Visen,,1,-31.4478558,-60.9232439,ChIJKyhy6RATtZURhGwnRFUAtwo
A&E TECNOLOGÍA,shopping_mall,8,-31.447264,-60.9229928,ChIJQ4hr5BATtZUR9_I6CJUujDw
Auxilio Mecánico IL MORO,gas_station,1,-31.447997,-60.9222847,ChIJUR20UjMTtZURnRAXCQQynEs
El Pollo Loco,,2,-31.4476228,-60.9221143,ChIJPXqKU80TtZURQq_YhaFTjbg
Fer Aberturas,,0,-31.4474442,-60.9220422,ChIJ81LS9xATtZURzRl0zKF0uX8
Michellini Mobili,furniture_store+home_goods_store,3,-31.4460876,-60.9224927,ChIJDfb30xcTtZURyyG-D1CUxEY
Remaches Global S.h.,furniture_store+home_goods_store,0,-31.4457552,-60.922473,ChIJDfb30xcTtZUR5S9JVeQnNKs
Marla Calzados,shopping_mall,19,-31.4450805,-60.9232871,ChIJY6NfaBETtZUR0qqyVV2s9NQ
Escuela Nº6403 Capitán de Fragata Ingeniero Carlos Gadda,,7,-31.4443463,-60.923226,ChIJczDaYRETtZURXTv0WZnmJbs
Mecanica Integral,car_repair,0,-31.4451885,-60.9224217,ChIJMb-ScxETtZUR3B_7mVpajYk
Kuchen Pio y Cia SRL Rectificacion de Motores,,6,-31.44498,-60.922252,ChIJX6FdV_0RtZURoh0RFC-TJwM
R&C Servicio Técnico Celulares y Videojuegos,,0,-31.4581553,-60.9218573,ChIJ_USZkXgTtZURHweYTqeT5mo
Or Accesorios - Inyeccion de Plasticos Matriceria Ppia,,0,-31.457538,-60.9214649,ChIJ3cFKBT0TtZURdwbqQZ7gdkw
Fresquita,,89,-31.4567719,-60.9220755,ChIJnSfiVRwTtZURAPpKQcVabXE
Nautica Martin S.a.,,18,-31.456346,-60.92157,ChIJSXYKRxwTtZURoQn_crF7Q3E
Despensa Maipú,,0,-31.4568254,-60.9209538,ChIJ48W7PsgTtZUR1EkJ3kHwd5E
Escuela Colombo Muller,school,0,-31.4573496,-60.9209997,ChIJDb03Gh0TtZUR5jvuwm_xg1Q
Lavadero de Autos GÜEMES,car_wash,18,-31.4553951,-60.9220878,ChIJh7MVYhwTtZURbA7A6atJrjI
El templo,lodging,0,-31.4549628,-60.9216784,ChIJS5hr8pwTtZURY8noLkctyMU
PESCADERIA MARTA,,81,-31.4555205,-60.9213086,ChIJDfb30xcTtZUR4ahX1m_fttE
Clínica veterinaria De Brito,,1,-31.454574,-60.9219335,ChIJ_4mdGPgTtZURB_xTY-m8i38
GROSSO CRISTALES,,0,-31.4547128,-60.921006,ChIJ71TAv7MTtZURaHjOeDajVgs
Gastón Menguez Clases de Guitarra,school,14,-31.454476,-60.9213883,ChIJA3Bw3UsTtZURd1k3EHmlZDY
Estudio Juridico Dr. Fernando Machena.,,0,-31.4546846,-60.9209131,ChIJCRg7th0TtZURTIQ12o27kFw
Scooby Llon,,0,-31.4541832,-60.9214269,ChIJO92XVL0TtZURBM5QEIPZUB4
Áspera cerveza artesanal,bar+restaurant,17,-31.4534309,-60.9218352,ChIJvfvgvogTtZUR7PNUHj1nv8A
IFEC Consultoria,,2,-31.4538707,-60.9209433,ChIJYwDuUTwTtZUROc2k2O0jCa0
Tienda pigmento,clothing_store,0,-31.4537503,-60.9209435,ChIJj28VFAsTtZURpqAMn9REX5I
BelLa Arquitectura,,0,-31.4533512,-60.9211695,ChIJp815RbkTtZURstR4kL2h8ks
Registro del Automotor,local_government_office,12,-31.4519435,-60.9213546,ChIJDfb30xcTtZURkF1NnnbKfEw
Verdifresh Frutas Y Verduras,,0,-31.4526696,-60.9212137,ChIJKSQaEhsTtZUR2svd5MHVi20
Las Tres E,,0,-31.4519376,-60.9218986,ChIJy3uQfowTtZURb_GoniRhnWE
Upa La La,,0,-31.4518399,-60.9213608,ChIJY2HeAhsTtZURXSKLDqKlkSk
Veterinaria Bigotes,veterinary_care,24,-31.4519612,-60.9208965,ChIJPV1ZGRsTtZUR9Crgsncrx3M
Ferreteria debiaggi,hardware_store,6,-31.4509619,-60.9218419,ChIJORRX9hoTtZURG5tZUiP6C9Y
Lcon,,0,-31.450902,-60.9217204,ChIJMW7B9hoTtZUR757xxNj7lAY
Vidrieria Billoud,,3,-31.450902,-60.9217204,ChIJBy1NAz0TtZURRxVGrzLxdfA
El Hornito Santiagueño Esperanza,restaurant,43,-31.4509561,-60.921491,ChIJ--ZjBHETtZURvrhTadF38YE
Don Diego Polleria,,0,-31.4508165,-60.9216193,ChIJd_pR8RoTtZURLvGqbW8x0nM
Baterías En Esperanza,car_repair,0,-31.4509833,-60.9213311,ChIJwWAQ8BoTtZUR42qKhsZ4L0Y
Gran hermano,veterinary_care,1,-31.4510203,-60.9212807,ChIJNwAA8BoTtZUR4zS5xJHjqFk
Feme Muebles,furniture_store+home_goods_store,0,-31.4514357,-60.9221312,ChIJ2WTL-BoTtZUR-ESHlimveOU
Maxikiosco Ruli,grocery_or_supermarket,20,-31.4512115,-60.9210739,ChIJcyNB4RoTtZURnQ4q3MRIpgA
EL FORTIN FÚTBOL 5,,8,-31.4508691,-60.9210496,ChIJnW8S7xoTtZURHE4amVWoWRU
HA Hijos Esperanza para hoy Al Anon,,0,-31.4505798,-60.9212001,ChIJKcLSgA8TtZURRZD__UV0pzw
Grupo de Familia Al-Anon,,1,-31.4505414,-60.9211877,ChIJtYSi7RoTtZURcGdiVkeAzmA
Contrology Pilates,gym,9,-31.4512764,-60.9208,ChIJQSn68BoTtZURfIJ1QGM7rXc
Las Tres Marias,restaurant,0,-31.4512063,-60.9207555,ChIJQ9y0nCETtZURvA5gdtXjOCc
Emmanuel Renk Electricista,electrician,0,-31.4511502,-60.9206326,ChIJBQkoum8TtZURtA8AzLLBVYg
Grido Helado Express,,5,-31.4485421,-60.9216568,ChIJ0YWofBATtZURZDFok96dOBg
Paseo De Los Artesanos,museum,24,-31.4478416,-60.9216916,ChIJM7AcXhATtZUR6zGOymNvE5M
El Paseo Choperia,bar+restaurant,46,-31.4483339,-60.9211842,ChIJ771HohkTtZURDnNu2xHmRmI
Fábrica de Sillas Esperanza S.A.,,2,-31.4461252,-60.9218099,ChIJX6FdV_0RtZURE-rftlCR0FE
Centro Interdisciplinario En Salud,doctor,0,-31.4467283,-60.9218065,ChIJq7v-VBATtZURmZYzZJVYEjc
Establecimiento la violeta,,0,-31.4466012,-60.9218788,ChIJ52qLCCwTtZURS3UdVXqdtx0
Bonetto Y Compaqia SRL,,1,-31.4462615,-60.9219626,ChIJ7ff5qRETtZURbMa_b-GVau0
Velódromo - Club Ciclista Esperancino,,21,-31.4471013,-60.9206888,ChIJewCmRxATtZURPPeKtiC5kYU
Ladrillos de Cordoba,,3,-31.4455579,-60.921245,ChIJN_JxpRETtZURCLSgFl21ebU
Renault Servicio,,0,-31.4455494,-60.9209774,ChIJo1vMuxETtZURJHhsJIpzBOg
Neumaticos Las Colonias de Intelco SRL.,car_repair,128,-31.4447369,-60.9215531,ChIJF4ExmxETtZURd_3dETdT8_k
Plaza Italia,park,11,-31.4461017,-60.9210787,ChIJDz1ZM9QTtZUR4iNqaPh38hs
Jero Artesanias,,0,-31.4456049,-60.9207815,ChIJQSvGuRETtZURcxHhbyCTz7M
Rossi Esperanza accesorios del automotor,electronics_store+car_repair,20,-31.4446769,-60.9218254,ChIJlb9hGRsTtZURuoxZNN2yc4A
Firestone Neumáticos,car_repair,0,-31.4446614,-60.9215129,ChIJV_YlmxETtZURDMJuF2KcR0Y
Distribuciónes MyM,,0,-31.4585692,-60.9199927,ChIJJfEK4OsTtZURaIm1j-ttpJo
E.E.S.O. № 371 "Soldados De La Patria Colombo-Müller",school,5,-31.4573779,-60.9209383,ChIJRfchGh0TtZUR8n_6lmPBtlQ
Orkus Pilates,gym,1,-31.4567356,-60.9200727,ChIJK2r1eskTtZURfH4JaHql1h4
Ketto Ropa Solo Para Chicos - Fabrica,clothing_store,23,-31.4576948,-60.9194228,ChIJrSH7Sh0TtZURfTAUlwnk-Yw
Despensa "Nelly",grocery_or_supermarket,5,-31.4568692,-60.9195083,ChIJIezEKHQTtZURei10NAJ0uK8
ARTycopias,book_store,1,-31.4567253,-60.919587,ChIJ1_i8ZrATtZURJeW6J-vhDlU
Alma Jugueteria,shopping_mall,72,-31.45611,-60.9206913,ChIJnWbX5xwTtZURDXKnGc4oBts
Braseria Del Centro De Sirini,restaurant,126,-31.456553,-60.9198305,ChIJDxL-Jx0TtZURbWT1d7RolSY
Verduleria Leo,,0,-31.4557047,-60.9195298,ChIJWaxuzhwTtZURcxzcsBlaHIs
Caba�as Los Amigos,,5,-31.45528,-60.920567,ChIJdfh8lRwTtZUR6Fh3FTKH0c8
Distribuidora Caste,liquor_store,7,-31.4548949,-60.9203357,ChIJaTRybFgTtZURc3RYdtTKHz8
Bruera Hijo,shopping_mall,17,-31.4549138,-60.9199097,ChIJLacfuhwTtZUR7vRzJurozqM
Vivero Bibiana,,12,-31.4540048,-60.9201634,ChIJh--pWBsTtZUR6tznR5VsRQo
Cobro Express,,0,-31.4538441,-60.9205276,ChIJpdAYXhsTtZURXReNziTtaTo
LA TABITA,,7,-31.4542779,-60.9194667,ChIJp636-3wTtZURdIPwIgW8Q-8
Centro de estetica venus,shopping_mall,0,-31.4550427,-60.9193749,ChIJHcBZNWUTtZURZcdRF_-ZkG0
Delegación Esperanza ATSA Santa Fe,,0,-31.4529791,-60.9203944,ChIJe3SeDjkTtZUR_pfGzE_906c
Haedo Julio Martin Odontologo Cirugia Implantes,dentist,3,-31.4531347,-60.9196098,ChIJoyxIThsTtZURwhhFmcbHeOk
IL SALONE,hair_care,29,-31.4526429,-60.919646,ChIJhxa772LpyZURxgQfThhmUew
Benes - Refrigeracion,furniture_store+home_goods_store,16,-31.452407,-60.919919,ChIJMRKtjkauypUR7ql0lQmxSSE
Taller de Pintura Automotor de Gonzalez Alberto,,0,-31.4525408,-60.9196144,ChIJBQOdAz0TtZURImGsxTabuy0
CRUX Escalada,gym,31,-31.4513953,-60.9205276,ChIJVc3d3xoTtZURQ2-4kUHGcqM
Agencia TENEFE,,1,-31.4513692,-60.9196545,ChIJgQe3JxsTtZURvX0JVVWcp68
Maimará Dietética,grocery_or_supermarket,6,-31.4521016,-60.9202138,ChIJYWT9FzMTtZURURlNezzJJVM
Empresa Constructora Pilatti SC,,1,-31.4520057,-60.9207002,ChIJz8JTGBsTtZUR7f_N6K80Kzs
